Site Name ,ST-HENRI
Site Number ,100
Logger ,Capacitive Water Level
Logger Serial Number ,42564


Scan No ,Date and Time,       Capacitive Water Level,        ,
2360,17/09/2024 , 22:00:00,27148,27148
2361,17/09/2024 , 23:00:00,27148,27148
2362,17/09/2024 , 23:59:59,27148,27148
2363,18/09/2024 , 01:00:00,26892,26892
2364,18/09/2024 , 02:00:00,26380,26380
2365,18/09/2024 , 03:00:00,26380,26380
2366,18/09/2024 , 04:00:00,25868,25868
2367,18/09/2024 , 05:00:00,25868,25868
2368,18/09/2024 , 06:00:00,25612,25612
2369,18/09/2024 , 07:00:00,25356,25356
2370,18/09/2024 , 08:00:00,25356,25356
2371,18/09/2024 , 09:00:00,25100,25100
2372,18/09/2024 , 10:00:00,25100,25100
2373,18/09/2024 , 11:00:00,25100,25100
2374,18/09/2024 , 12:00:00,24844,24844
2375,18/09/2024 , 13:00:00,24588,24588
2376,18/09/2024 , 14:00:00,24588,24588
2377,18/09/2024 , 15:00:00,24332,24332
2378,18/09/2024 , 16:00:00,24076,24076
2379,18/09/2024 , 17:00:00,23820,23820
2380,18/09/2024 , 18:00:00,23820,23820
2381,18/09/2024 , 19:00:00,23308,23308
2382,18/09/2024 , 20:00:00,23564,23564
2383,18/09/2024 , 21:00:00,23564,23564
2384,18/09/2024 , 22:00:00,23820,23820
2385,18/09/2024 , 23:00:00,23564,23564
2386,18/09/2024 , 23:59:59,23308,23308
2387,19/09/2024 , 01:00:00,23564,23564
2388,19/09/2024 , 02:00:00,23308,23308
2389,19/09/2024 , 03:00:00,23308,23308
2390,19/09/2024 , 04:00:00,23052,23052
2391,19/09/2024 , 05:00:00,23052,23052
2392,19/09/2024 , 06:00:00,22796,22796
2393,19/09/2024 , 07:00:00,22796,22796
2394,19/09/2024 , 08:00:00,22796,22796
2395,19/09/2024 , 09:00:00,22796,22796
2396,19/09/2024 , 10:00:00,22796,22796
2397,19/09/2024 , 11:00:00,22796,22796
2398,19/09/2024 , 12:00:00,22796,22796
2399,19/09/2024 , 13:00:00,22796,22796
2400,19/09/2024 , 14:00:00,22540,22540
2401,19/09/2024 , 15:00:00,22284,22284
2402,19/09/2024 , 16:00:00,22284,22284
2403,19/09/2024 , 17:00:00,22284,22284
2404,19/09/2024 , 18:00:00,21772,21772
2405,19/09/2024 , 19:00:00,21772,21772
2406,19/09/2024 , 20:00:00,21516,21516
2407,19/09/2024 , 21:00:00,21772,21772
2408,19/09/2024 , 22:00:00,21516,21516
2409,19/09/2024 , 23:00:00,21260,21260
2410,19/09/2024 , 23:59:59,21260,21260
2411,20/09/2024 , 01:00:00,21260,21260
2412,20/09/2024 , 02:00:00,20748,20748
2413,20/09/2024 , 03:00:00,20748,20748
2414,20/09/2024 , 04:00:00,20492,20492
2415,20/09/2024 , 05:00:00,20236,20236
2416,20/09/2024 , 06:00:00,20236,20236
2417,20/09/2024 , 07:00:00,20236,20236
2418,20/09/2024 , 08:00:00,19980,19980
2419,20/09/2024 , 09:00:00,19724,19724
2420,20/09/2024 , 10:00:00,19468,19468
2421,20/09/2024 , 11:00:00,19212,19212
2422,20/09/2024 , 12:00:00,18956,18956
2423,20/09/2024 , 13:00:00,18444,18444
2424,20/09/2024 , 14:00:00,18188,18188
2425,20/09/2024 , 15:00:00,17932,17932
2426,20/09/2024 , 16:00:00,17676,17676
2427,20/09/2024 , 17:00:00,17164,17164
2428,20/09/2024 , 18:00:00,16908,16908
2429,20/09/2024 , 19:00:00,16652,16652
2430,20/09/2024 , 20:00:00,16652,16652
2431,20/09/2024 , 21:00:00,16908,16908
2432,20/09/2024 , 22:00:00,17164,17164
2433,20/09/2024 , 23:00:00,17164,17164
2434,20/09/2024 , 23:59:59,17164,17164
2435,21/09/2024 , 01:00:00,16908,16908
2436,21/09/2024 , 02:00:00,16652,16652
2437,21/09/2024 , 03:00:00,16652,16652
2438,21/09/2024 , 04:00:00,16396,16396
2439,21/09/2024 , 05:00:00,16396,16396
2440,21/09/2024 , 06:00:00,16140,16140
2441,21/09/2024 , 07:00:00,15884,15884
2442,21/09/2024 , 08:00:00,15884,15884
2443,21/09/2024 , 09:00:00,15628,15628
2444,21/09/2024 , 10:00:00,15628,15628
2445,21/09/2024 , 11:00:00,15628,15628
2446,21/09/2024 , 12:00:00,15372,15372
2447,21/09/2024 , 13:00:00,15116,15116
2448,21/09/2024 , 14:00:00,14860,14860
2449,21/09/2024 , 15:00:00,14604,14604
2450,21/09/2024 , 16:00:00,14604,14604
2451,21/09/2024 , 17:00:00,14860,14860
2452,21/09/2024 , 18:00:00,15116,15116
2453,21/09/2024 , 19:00:00,15372,15372
2454,21/09/2024 , 20:00:00,15372,15372
2455,21/09/2024 , 21:00:00,15628,15628
2456,21/09/2024 , 22:00:00,15372,15372
2457,21/09/2024 , 23:00:00,15372,15372
2458,21/09/2024 , 23:59:59,15372,15372
2459,22/09/2024 , 01:00:00,15116,15116
2460,22/09/2024 , 02:00:00,15116,15116
2461,22/09/2024 , 03:00:00,14860,14860
2462,22/09/2024 , 04:00:00,14604,14604
2463,22/09/2024 , 05:00:00,14604,14604
2464,22/09/2024 , 06:00:00,14092,14092
2465,22/09/2024 , 07:00:00,14092,14092
2466,22/09/2024 , 08:00:00,13836,13836
2467,22/09/2024 , 09:00:00,13836,13836
2468,22/09/2024 , 10:00:00,13580,13580
2469,22/09/2024 , 11:00:00,13324,13324
2470,22/09/2024 , 12:00:00,13068,13068
2471,22/09/2024 , 13:00:00,13068,13068
2472,22/09/2024 , 14:00:00,12812,12812
2473,22/09/2024 , 15:00:00,12812,12812
2474,22/09/2024 , 16:00:00,12812,12812
2475,22/09/2024 , 17:00:00,12812,12812
2476,22/09/2024 , 18:00:00,12812,12812
2477,22/09/2024 , 19:00:00,12556,12556
2478,22/09/2024 , 20:00:00,12812,12812
2479,22/09/2024 , 21:00:00,12812,12812
2480,22/09/2024 , 22:00:00,12812,12812
2481,22/09/2024 , 23:00:00,12812,12812
2482,22/09/2024 , 23:59:59,12812,12812
2483,23/09/2024 , 01:00:00,12812,12812
2484,23/09/2024 , 02:00:00,12812,12812
2485,23/09/2024 , 03:00:00,12812,12812
2486,23/09/2024 , 04:00:00,12812,12812
2487,23/09/2024 , 05:00:00,12812,12812
2488,23/09/2024 , 06:00:00,12812,12812
2489,23/09/2024 , 07:00:00,12812,12812
2490,23/09/2024 , 08:00:00,12812,12812
2491,23/09/2024 , 09:00:00,12812,12812
2492,23/09/2024 , 10:00:00,12556,12556
2493,23/09/2024 , 11:00:00,12556,12556
2494,23/09/2024 , 12:00:00,12300,12300
2495,23/09/2024 , 13:00:00,12300,12300
2496,23/09/2024 , 14:00:00,12556,12556
2497,23/09/2024 , 15:00:00,13836,13836
2498,23/09/2024 , 16:00:00,14348,14348
2499,23/09/2024 , 17:00:00,14604,14604
2500,23/09/2024 , 18:00:00,19724,19724
2501,23/09/2024 , 19:00:00,25100,25100
2502,23/09/2024 , 20:00:00,30220,30220
2503,23/09/2024 , 21:00:00,37132,37132
2504,23/09/2024 , 22:00:00,39436,39436
2505,23/09/2024 , 23:00:00,41740,41740
2506,23/09/2024 , 23:59:59,44044,44044
2507,24/09/2024 , 01:00:00,45324,45324
2508,24/09/2024 , 02:00:00,46860,46860
2509,24/09/2024 , 03:00:00,47372,47372
2510,24/09/2024 , 04:00:00,47628,47628
2511,24/09/2024 , 05:00:00,47628,47628
2512,24/09/2024 , 06:00:00,47628,47628
2513,24/09/2024 , 07:00:00,47628,47628
2514,24/09/2024 , 08:00:00,47628,47628
2515,24/09/2024 , 09:00:00,47372,47372
2516,24/09/2024 , 10:00:00,47116,47116
2517,24/09/2024 , 11:00:00,46604,46604
2518,24/09/2024 , 12:00:00,47116,47116
2519,24/09/2024 , 13:00:00,46604,46604
2520,24/09/2024 , 14:00:00,46092,46092
2521,24/09/2024 , 15:00:00,45580,45580
2522,24/09/2024 , 16:00:00,45068,45068
2523,24/09/2024 , 17:00:00,44812,44812
2524,24/09/2024 , 18:00:00,43788,43788
2525,24/09/2024 , 19:00:00,43788,43788
2526,24/09/2024 , 20:00:00,43788,43788
2527,24/09/2024 , 21:00:00,44300,44300
2528,24/09/2024 , 22:00:00,44300,44300
2529,24/09/2024 , 23:00:00,44300,44300
2530,24/09/2024 , 23:59:59,44300,44300
2531,25/09/2024 , 01:00:00,44044,44044
2532,25/09/2024 , 02:00:00,43788,43788
2533,25/09/2024 , 03:00:00,43788,43788
2534,25/09/2024 , 04:00:00,43788,43788
2535,25/09/2024 , 05:00:00,43020,43020
2536,25/09/2024 , 06:00:00,43020,43020
2537,25/09/2024 , 07:00:00,42508,42508
2538,25/09/2024 , 08:00:00,41740,41740
2539,25/09/2024 , 09:00:00,41228,41228
2540,25/09/2024 , 10:00:00,41228,41228
2541,25/09/2024 , 11:00:00,40972,40972
2542,25/09/2024 , 12:00:00,40460,40460
2543,25/09/2024 , 13:00:00,40204,40204
2544,25/09/2024 , 14:00:00,39948,39948
2545,25/09/2024 , 15:00:00,39948,39948
2546,25/09/2024 , 16:00:00,39692,39692
2547,25/09/2024 , 17:00:00,39948,39948
2548,25/09/2024 , 18:00:00,39948,39948
2549,25/09/2024 , 19:00:00,39948,39948
2550,25/09/2024 , 20:00:00,40204,40204
2551,25/09/2024 , 21:00:00,40716,40716
2552,25/09/2024 , 22:00:00,41484,41484
2553,25/09/2024 , 23:00:00,41484,41484
2554,25/09/2024 , 23:59:59,41740,41740
2555,26/09/2024 , 01:00:00,41996,41996
2556,26/09/2024 , 02:00:00,42252,42252
2557,26/09/2024 , 03:00:00,42252,42252
2558,26/09/2024 , 04:00:00,42252,42252
2559,26/09/2024 , 05:00:00,41996,41996
2560,26/09/2024 , 06:00:00,41996,41996
2561,26/09/2024 , 07:00:00,41740,41740
2562,26/09/2024 , 08:00:00,41740,41740
2563,26/09/2024 , 09:00:00,40972,40972
2564,26/09/2024 , 10:00:00,40972,40972
2565,26/09/2024 , 11:00:00,40972,40972
2566,26/09/2024 , 12:00:00,40460,40460
2567,26/09/2024 , 13:00:00,40204,40204
2568,26/09/2024 , 14:00:00,39692,39692
2569,26/09/2024 , 15:00:00,39948,39948
2570,26/09/2024 , 16:00:00,39948,39948
2571,26/09/2024 , 17:00:00,39948,39948
2572,26/09/2024 , 18:00:00,39692,39692
2573,26/09/2024 , 19:00:00,38156,38156
2574,26/09/2024 , 20:00:00,38412,38412
2575,26/09/2024 , 21:00:00,38924,38924
2576,26/09/2024 , 22:00:00,39180,39180
2577,26/09/2024 , 23:00:00,39180,39180
2578,26/09/2024 , 23:59:59,39436,39436
2579,27/09/2024 , 01:00:00,39436,39436
2580,27/09/2024 , 02:00:00,39692,39692
2581,27/09/2024 , 03:00:00,39436,39436
2582,27/09/2024 , 04:00:00,38924,38924
2583,27/09/2024 , 05:00:00,39180,39180
2584,27/09/2024 , 06:00:00,39180,39180
2585,27/09/2024 , 07:00:00,38924,38924
2586,27/09/2024 , 08:00:00,38668,38668
2587,27/09/2024 , 09:00:00,38668,38668
2588,27/09/2024 , 10:00:00,38412,38412
2589,27/09/2024 , 11:00:00,38156,38156
2590,27/09/2024 , 12:00:00,37900,37900
2591,27/09/2024 , 13:00:00,37644,37644
2592,27/09/2024 , 14:00:00,37132,37132
2593,27/09/2024 , 15:00:00,36876,36876
2594,27/09/2024 , 16:00:00,36876,36876
2595,27/09/2024 , 17:00:00,36876,36876
2596,27/09/2024 , 18:00:00,36876,36876
2597,27/09/2024 , 19:00:00,36620,36620
2598,27/09/2024 , 20:00:00,36620,36620
2599,27/09/2024 , 21:00:00,36620,36620
2600,27/09/2024 , 22:00:00,36876,36876
2601,27/09/2024 , 23:00:00,36876,36876
2602,27/09/2024 , 23:59:59,36364,36364
2603,28/09/2024 , 01:00:00,36620,36620
2604,28/09/2024 , 02:00:00,36364,36364
2605,28/09/2024 , 03:00:00,36620,36620
2606,28/09/2024 , 04:00:00,36364,36364
2607,28/09/2024 , 05:00:00,36108,36108
2608,28/09/2024 , 06:00:00,35852,35852
2609,28/09/2024 , 07:00:00,36108,36108
2610,28/09/2024 , 08:00:00,36108,36108
2611,28/09/2024 , 09:00:00,35852,35852
2612,28/09/2024 , 10:00:00,35852,35852
2613,28/09/2024 , 11:00:00,35852,35852
2614,28/09/2024 , 12:00:00,35852,35852
2615,28/09/2024 , 13:00:00,35852,35852
2616,28/09/2024 , 14:00:00,58124,58124
2617,28/09/2024 , 15:00:00,1036,1036
2618,28/09/2024 , 16:00:00,2061,2061
2619,28/09/2024 , 17:00:00,2317,2317
2620,28/09/2024 , 18:00:00,2061,2061
2621,28/09/2024 , 19:00:00,1549,1549
2622,28/09/2024 , 20:00:00,1549,1549
2623,28/09/2024 , 21:00:00,1293,1293
2624,28/09/2024 , 22:00:00,1037,1037
2625,28/09/2024 , 23:00:00,269,269
2626,28/09/2024 , 23:59:59,13,13
2627,29/09/2024 , 01:00:00,65293,65293
2628,29/09/2024 , 02:00:00,65036,65036
2629,29/09/2024 , 03:00:00,64268,64268
2630,29/09/2024 , 04:00:00,64012,64012
2631,29/09/2024 , 05:00:00,63500,63500
2632,29/09/2024 , 06:00:00,62732,62732
2633,29/09/2024 , 07:00:00,62220,62220
2634,29/09/2024 , 08:00:00,61452,61452
2635,29/09/2024 , 09:00:00,60684,60684
2636,29/09/2024 , 10:00:00,60172,60172
2637,29/09/2024 , 11:00:00,59404,59404
2638,29/09/2024 , 12:00:00,58636,58636
2639,29/09/2024 , 13:00:00,57356,57356
2640,29/09/2024 , 14:00:00,56844,56844
2641,29/09/2024 , 15:00:00,56076,56076
2642,29/09/2024 , 16:00:00,51724,51724
2643,29/09/2024 , 17:00:00,50700,50700
2644,29/09/2024 , 18:00:00,50188,50188
2645,29/09/2024 , 19:00:00,49420,49420
2646,29/09/2024 , 20:00:00,49420,49420
2647,29/09/2024 , 21:00:00,49164,49164
2648,29/09/2024 , 22:00:00,49420,49420
2649,29/09/2024 , 23:00:00,49164,49164
2650,29/09/2024 , 23:59:59,48908,48908
2651,30/09/2024 , 01:00:00,48652,48652
2652,30/09/2024 , 02:00:00,48140,48140
2653,30/09/2024 , 03:00:00,47628,47628
2654,30/09/2024 , 04:00:00,47372,47372
2655,30/09/2024 , 05:00:00,46860,46860
2656,30/09/2024 , 06:00:00,46348,46348
2657,30/09/2024 , 07:00:00,45580,45580
2658,30/09/2024 , 08:00:00,45324,45324
2659,30/09/2024 , 09:00:00,44812,44812
2660,30/09/2024 , 10:00:00,44556,44556
2661,30/09/2024 , 11:00:00,44300,44300
2662,30/09/2024 , 12:00:00,44044,44044
2663,30/09/2024 , 13:00:00,44044,44044
2664,30/09/2024 , 14:00:00,44044,44044
2665,30/09/2024 , 15:00:00,44044,44044
2666,30/09/2024 , 16:00:00,44044,44044
2667,30/09/2024 , 17:00:00,44044,44044
2668,30/09/2024 , 18:00:00,43788,43788
2669,30/09/2024 , 19:00:00,43788,43788
2670,30/09/2024 , 20:00:00,43532,43532
2671,30/09/2024 , 21:00:00,43788,43788
2672,30/09/2024 , 22:00:00,44044,44044
2673,30/09/2024 , 23:00:00,44044,44044
2674,30/09/2024 , 23:59:59,44044,44044
2675,01/10/2024 , 01:00:00,44300,44300
2676,01/10/2024 , 02:00:00,44556,44556
2677,01/10/2024 , 03:00:00,45324,45324
2678,01/10/2024 , 04:00:00,48652,48652
2679,01/10/2024 , 05:00:00,60428,60428
2680,01/10/2024 , 06:00:00,64780,64780
2681,01/10/2024 , 07:00:00,65036,65036
2682,01/10/2024 , 08:00:00,65036,65036
2683,01/10/2024 , 09:00:00,65036,65036
2684,01/10/2024 , 10:00:00,65292,65292
2685,01/10/2024 , 11:00:00,1292,1292
2686,01/10/2024 , 12:00:00,2573,2573
2687,01/10/2024 , 13:00:00,2573,2573
2688,01/10/2024 , 14:00:00,2573,2573
2689,01/10/2024 , 15:00:00,2573,2573
2690,01/10/2024 , 16:00:00,2573,2573
2691,01/10/2024 , 17:00:00,2317,2317
2692,01/10/2024 , 18:00:00,2061,2061
2693,01/10/2024 , 19:00:00,1549,1549
2694,01/10/2024 , 20:00:00,1293,1293
2695,01/10/2024 , 21:00:00,1037,1037
2696,01/10/2024 , 22:00:00,1037,1037
2697,01/10/2024 , 23:00:00,781,781
2698,01/10/2024 , 23:59:59,781,781
2699,02/10/2024 , 01:00:00,781,781
2700,02/10/2024 , 02:00:00,525,525
2701,02/10/2024 , 03:00:00,269,269
2702,02/10/2024 , 04:00:00,65293,65293
2703,02/10/2024 , 05:00:00,65036,65036
2704,02/10/2024 , 06:00:00,64524,64524
2705,02/10/2024 , 07:00:00,64268,64268
2706,02/10/2024 , 08:00:00,64012,64012
2707,02/10/2024 , 09:00:00,63756,63756
2708,02/10/2024 , 10:00:00,62988,62988
2709,02/10/2024 , 11:00:00,62476,62476
2710,02/10/2024 , 12:00:00,61708,61708
2711,02/10/2024 , 13:00:00,61452,61452
2712,02/10/2024 , 14:00:00,61452,61452
2713,02/10/2024 , 15:00:00,61452,61452
2714,02/10/2024 , 16:00:00,60940,60940
2715,02/10/2024 , 17:00:00,60428,60428
2716,02/10/2024 , 18:00:00,60428,60428
2717,02/10/2024 , 19:00:00,60172,60172
2718,02/10/2024 , 20:00:00,59660,59660
2719,02/10/2024 , 21:00:00,59148,59148
2720,02/10/2024 , 22:00:00,58892,58892
2721,02/10/2024 , 23:00:00,58380,58380
2722,02/10/2024 , 23:59:59,57868,57868
2723,03/10/2024 , 01:00:00,57100,57100
2724,03/10/2024 , 02:00:00,53004,53004
2725,03/10/2024 , 03:00:00,52236,52236
2726,03/10/2024 , 04:00:00,51724,51724
2727,03/10/2024 , 05:00:00,51468,51468
2728,03/10/2024 , 06:00:00,50700,50700
2729,03/10/2024 , 07:00:00,50188,50188
2730,03/10/2024 , 08:00:00,49420,49420
2731,03/10/2024 , 09:00:00,49164,49164
2732,03/10/2024 , 10:00:00,48908,48908
2733,03/10/2024 , 11:00:00,48652,48652
2734,03/10/2024 , 12:00:00,47884,47884
2735,03/10/2024 , 13:00:00,47884,47884
2736,03/10/2024 , 14:00:00,47372,47372
2737,03/10/2024 , 15:00:00,47372,47372
2738,03/10/2024 , 16:00:00,46860,46860
2739,03/10/2024 , 17:00:00,46860,46860
2740,03/10/2024 , 18:00:00,46348,46348
2741,03/10/2024 , 19:00:00,46348,46348
2742,03/10/2024 , 20:00:00,46092,46092
2743,03/10/2024 , 21:00:00,46348,46348
2744,03/10/2024 , 22:00:00,46348,46348
2745,03/10/2024 , 23:00:00,46860,46860
2746,03/10/2024 , 23:59:59,46604,46604
2747,04/10/2024 , 01:00:00,46860,46860
2748,04/10/2024 , 02:00:00,46604,46604
2749,04/10/2024 , 03:00:00,46604,46604
2750,04/10/2024 , 04:00:00,46348,46348
2751,04/10/2024 , 05:00:00,46348,46348
2752,04/10/2024 , 06:00:00,46092,46092
2753,04/10/2024 , 07:00:00,45836,45836
2754,04/10/2024 , 08:00:00,45324,45324
2755,04/10/2024 , 09:00:00,44812,44812
2756,04/10/2024 , 10:00:00,44300,44300
2757,04/10/2024 , 11:00:00,44300,44300
2758,04/10/2024 , 12:00:00,43788,43788
2759,04/10/2024 , 13:00:00,43532,43532
2760,04/10/2024 , 14:00:00,43020,43020
2761,04/10/2024 , 15:00:00,43020,43020
2762,04/10/2024 , 16:00:00,42508,42508
2763,04/10/2024 , 17:00:00,42508,42508
2764,04/10/2024 , 18:00:00,42764,42764
2765,04/10/2024 , 19:00:00,42508,42508
2766,04/10/2024 , 20:00:00,42508,42508
2767,04/10/2024 , 21:00:00,42764,42764
2768,04/10/2024 , 22:00:00,43020,43020
2769,04/10/2024 , 23:00:00,43276,43276
2770,04/10/2024 , 23:59:59,43788,43788
2771,05/10/2024 , 01:00:00,43788,43788
2772,05/10/2024 , 02:00:00,44044,44044
2773,05/10/2024 , 03:00:00,44044,44044
2774,05/10/2024 , 04:00:00,44044,44044
2775,05/10/2024 , 05:00:00,44044,44044
2776,05/10/2024 , 06:00:00,44044,44044
2777,05/10/2024 , 07:00:00,44044,44044
2778,05/10/2024 , 08:00:00,44044,44044
2779,05/10/2024 , 09:00:00,44044,44044
2780,05/10/2024 , 10:00:00,43788,43788
2781,05/10/2024 , 11:00:00,43788,43788
2782,05/10/2024 , 12:00:00,43788,43788
2783,05/10/2024 , 13:00:00,43276,43276
2784,05/10/2024 , 14:00:00,43020,43020
2785,05/10/2024 , 15:00:00,43020,43020
2786,05/10/2024 , 16:00:00,42764,42764
2787,05/10/2024 , 17:00:00,42508,42508
2788,05/10/2024 , 18:00:00,42764,42764
2789,05/10/2024 , 19:00:00,42252,42252
2790,05/10/2024 , 20:00:00,42508,42508
2791,05/10/2024 , 21:00:00,42764,42764
2792,05/10/2024 , 22:00:00,43020,43020
2793,05/10/2024 , 23:00:00,43532,43532
2794,05/10/2024 , 23:59:59,43276,43276
2795,06/10/2024 , 01:00:00,43788,43788
2796,06/10/2024 , 02:00:00,43788,43788
2797,06/10/2024 , 03:00:00,43020,43020
2798,06/10/2024 , 04:00:00,43020,43020
2799,06/10/2024 , 05:00:00,43020,43020
2800,06/10/2024 , 06:00:00,42764,42764
2801,06/10/2024 , 07:00:00,43020,43020
2802,06/10/2024 , 08:00:00,43020,43020
2803,06/10/2024 , 09:00:00,43020,43020
2804,06/10/2024 , 10:00:00,43276,43276
2805,06/10/2024 , 11:00:00,43276,43276
2806,06/10/2024 , 12:00:00,43020,43020
2807,06/10/2024 , 13:00:00,42764,42764
2808,06/10/2024 , 14:00:00,43020,43020
2809,06/10/2024 , 15:00:00,42508,42508
2810,06/10/2024 , 16:00:00,42508,42508
2811,06/10/2024 , 17:00:00,42508,42508
2812,06/10/2024 , 18:00:00,41996,41996
2813,06/10/2024 , 19:00:00,41740,41740
2814,06/10/2024 , 20:00:00,41740,41740
2815,06/10/2024 , 21:00:00,41996,41996
2816,06/10/2024 , 22:00:00,42252,42252
2817,06/10/2024 , 23:00:00,42508,42508
2818,06/10/2024 , 23:59:59,42508,42508
2819,07/10/2024 , 01:00:00,42508,42508
2820,07/10/2024 , 02:00:00,42252,42252
2821,07/10/2024 , 03:00:00,42252,42252
2822,07/10/2024 , 04:00:00,41740,41740
2823,07/10/2024 , 05:00:00,41740,41740
2824,07/10/2024 , 06:00:00,41484,41484
2825,07/10/2024 , 07:00:00,41484,41484
2826,07/10/2024 , 08:00:00,41740,41740
2827,07/10/2024 , 09:00:00,41484,41484
2828,07/10/2024 , 10:00:00,41484,41484
2829,07/10/2024 , 11:00:00,41484,41484
2830,07/10/2024 , 12:00:00,41740,41740
2831,07/10/2024 , 13:00:00,40972,40972
2832,07/10/2024 , 14:00:00,40460,40460
2833,07/10/2024 , 15:00:00,40460,40460
2834,07/10/2024 , 16:00:00,41228,41228
2835,07/10/2024 , 17:00:00,40972,40972
2836,07/10/2024 , 18:00:00,41228,41228
2837,07/10/2024 , 19:00:00,41484,41484
2838,07/10/2024 , 20:00:00,41484,41484
2839,07/10/2024 , 21:00:00,41484,41484
2840,07/10/2024 , 22:00:00,41484,41484
2841,07/10/2024 , 23:00:00,41228,41228
2842,07/10/2024 , 23:59:59,41228,41228
2843,08/10/2024 , 01:00:00,40972,40972
2844,08/10/2024 , 02:00:00,40460,40460
2845,08/10/2024 , 03:00:00,40460,40460
2846,08/10/2024 , 04:00:00,40204,40204
2847,08/10/2024 , 05:00:00,40204,40204
2848,08/10/2024 , 06:00:00,40204,40204
2849,08/10/2024 , 07:00:00,40204,40204
2850,08/10/2024 , 08:00:00,40204,40204
2851,08/10/2024 , 09:00:00,40204,40204
2852,08/10/2024 , 10:00:00,40204,40204
2853,08/10/2024 , 11:00:00,40204,40204
2854,08/10/2024 , 12:00:00,40204,40204
2855,08/10/2024 , 13:00:00,39948,39948
2856,08/10/2024 , 14:00:00,40204,40204
2857,08/10/2024 , 15:00:00,39948,39948
2858,08/10/2024 , 16:00:00,39692,39692
2859,08/10/2024 , 17:00:00,39948,39948
2860,08/10/2024 , 18:00:00,39948,39948
2861,08/10/2024 , 19:00:00,39436,39436
2862,08/10/2024 , 20:00:00,39692,39692
2863,08/10/2024 , 21:00:00,39436,39436
2864,08/10/2024 , 22:00:00,39692,39692
2865,08/10/2024 , 23:00:00,39948,39948
2866,08/10/2024 , 23:59:59,40204,40204
2867,09/10/2024 , 01:00:00,39948,39948
2868,09/10/2024 , 02:00:00,39948,39948
2869,09/10/2024 , 03:00:00,39692,39692
2870,09/10/2024 , 04:00:00,39692,39692
2871,09/10/2024 , 05:00:00,39436,39436
2872,09/10/2024 , 06:00:00,39436,39436
2873,09/10/2024 , 07:00:00,39692,39692
2874,09/10/2024 , 08:00:00,39692,39692
2875,09/10/2024 , 09:00:00,39436,39436
2876,09/10/2024 , 10:00:00,39436,39436
2877,09/10/2024 , 11:00:00,39436,39436
2878,09/10/2024 , 12:00:00,39436,39436
2879,09/10/2024 , 13:00:00,39436,39436
2880,09/10/2024 , 14:00:00,39180,39180
2881,09/10/2024 , 15:00:00,39180,39180
2882,09/10/2024 , 16:00:00,39180,39180
2883,09/10/2024 , 17:00:00,39180,39180
2884,09/10/2024 , 18:00:00,39180,39180
2885,09/10/2024 , 19:00:00,39180,39180
2886,09/10/2024 , 20:00:00,39180,39180
2887,09/10/2024 , 21:00:00,39436,39436
2888,09/10/2024 , 22:00:00,39436,39436
2889,09/10/2024 , 23:00:00,39692,39692
2890,09/10/2024 , 23:59:59,39180,39180
2891,10/10/2024 , 01:00:00,38924,38924
2892,10/10/2024 , 02:00:00,38668,38668
2893,10/10/2024 , 03:00:00,38668,38668
2894,10/10/2024 , 04:00:00,38412,38412
2895,10/10/2024 , 05:00:00,38412,38412
2896,10/10/2024 , 06:00:00,38412,38412
2897,10/10/2024 , 07:00:00,38668,38668
2898,10/10/2024 , 08:00:00,38668,38668
2899,10/10/2024 , 09:00:00,38924,38924
2900,10/10/2024 , 10:00:00,38668,38668
2901,10/10/2024 , 11:00:00,38412,38412
2902,10/10/2024 , 12:00:00,38924,38924
2903,10/10/2024 , 13:00:00,38924,38924
2904,10/10/2024 , 14:00:00,38924,38924
2905,10/10/2024 , 15:00:00,38924,38924
2906,10/10/2024 , 16:00:00,38924,38924
2907,10/10/2024 , 17:00:00,38924,38924
2908,10/10/2024 , 18:00:00,39436,39436
2909,10/10/2024 , 19:00:00,39436,39436
2910,10/10/2024 , 20:00:00,39436,39436
2911,10/10/2024 , 21:00:00,39692,39692
2912,10/10/2024 , 22:00:00,39692,39692
2913,10/10/2024 , 23:00:00,39436,39436
2914,10/10/2024 , 23:59:59,39948,39948
2915,11/10/2024 , 01:00:00,39948,39948
2916,11/10/2024 , 02:00:00,39692,39692
2917,11/10/2024 , 03:00:00,39692,39692
2918,11/10/2024 , 04:00:00,39436,39436
2919,11/10/2024 , 05:00:00,39436,39436
2920,11/10/2024 , 06:00:00,39180,39180
2921,11/10/2024 , 07:00:00,38924,38924
2922,11/10/2024 , 08:00:00,38668,38668
2923,11/10/2024 , 09:00:00,38668,38668
2924,11/10/2024 , 10:00:00,38156,38156
2925,11/10/2024 , 11:00:00,37900,37900
2926,11/10/2024 , 12:00:00,37388,37388
2927,11/10/2024 , 13:00:00,37388,37388
2928,11/10/2024 , 14:00:00,37388,37388
2929,11/10/2024 , 15:00:00,36876,36876
2930,11/10/2024 , 16:00:00,36876,36876
2931,11/10/2024 , 17:00:00,36364,36364
2932,11/10/2024 , 18:00:00,35852,35852
2933,11/10/2024 , 19:00:00,35852,35852
2934,11/10/2024 , 20:00:00,36108,36108
2935,11/10/2024 , 21:00:00,36364,36364
2936,11/10/2024 , 22:00:00,36876,36876
2937,11/10/2024 , 23:00:00,37132,37132
2938,11/10/2024 , 23:59:59,37132,37132
2939,12/10/2024 , 01:00:00,37644,37644
