"","year","month","day","hour","temp","temp_source","rhum","rhum_source","prcp","prcp_source","wdir","wdir_source","wspd","wspd_source","wpgt","wpgt_source","pres","pres_source","cldc","cldc_source","coco","coco_source"
"925",2024,2,8,12,-2.5,"eccc_hourly",75,"eccc_hourly",0,"eccc_hourly",0,"eccc_hourly",0,"eccc_hourly",NA,NA,1027.8,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"926",2024,2,8,13,-2.6,"eccc_hourly",76,"eccc_hourly",0,"eccc_hourly",0,"eccc_hourly",0,"eccc_hourly",NA,NA,1028.1,"metno_forecast",7,"metno_forecast",3,"metno_forecast"
"927",2024,2,8,14,-1.9,"eccc_hourly",73,"eccc_hourly",0,"eccc_hourly",190,"eccc_hourly",3,"eccc_hourly",NA,NA,1028.2,"metno_forecast",6,"metno_forecast",3,"metno_forecast"
"928",2024,2,8,15,0.2,"eccc_hourly",63,"eccc_hourly",0,"eccc_hourly",0,"eccc_hourly",0,"eccc_hourly",NA,NA,1028,"metno_forecast",4,"metno_forecast",3,"metno_forecast"
"929",2024,2,8,16,0.4,"eccc_hourly",61,"eccc_hourly",0,"eccc_hourly",160,"eccc_hourly",5,"eccc_hourly",NA,NA,1027.6,"metno_forecast",1,"metno_forecast",3,"metno_forecast"
"930",2024,2,8,17,2.2,"eccc_hourly",52,"eccc_hourly",0,"eccc_hourly",0,"eccc_hourly",0,"eccc_hourly",NA,NA,1026.5,"metno_forecast",0,"metno_forecast",1,"metno_forecast"
"931",2024,2,8,18,1.3,"eccc_hourly",54,"eccc_hourly",0,"eccc_hourly",60,"eccc_hourly",4,"eccc_hourly",NA,NA,1025.7,"metno_forecast",0,"metno_forecast",1,"metno_forecast"
"932",2024,2,8,19,2.7,"eccc_hourly",46,"eccc_hourly",0,"eccc_hourly",80,"eccc_hourly",4,"eccc_hourly",NA,NA,1025.2,"metno_forecast",0,"metno_forecast",1,"metno_forecast"
"933",2024,2,8,20,1.5,"eccc_hourly",66,"eccc_hourly",0,"eccc_hourly",70,"eccc_hourly",3,"eccc_hourly",NA,NA,1024.9,"metno_forecast",0,"metno_forecast",1,"metno_forecast"
"934",2024,2,8,21,0.7,"eccc_hourly",67,"eccc_hourly",0,"eccc_hourly",100,"eccc_hourly",6,"eccc_hourly",NA,NA,1024.7,"metno_forecast",0,"metno_forecast",1,"metno_forecast"
"935",2024,2,8,22,-0.9,"eccc_hourly",82,"eccc_hourly",0,"eccc_hourly",70,"eccc_hourly",4,"eccc_hourly",NA,NA,1024.8,"metno_forecast",0,"metno_forecast",1,"metno_forecast"
"936",2024,2,8,23,-1,"eccc_hourly",89,"eccc_hourly",0,"eccc_hourly",90,"eccc_hourly",7,"eccc_hourly",NA,NA,1024.7,"metno_forecast",0,"metno_forecast",1,"metno_forecast"
"937",2024,2,9,0,-0.6,"eccc_hourly",79,"eccc_hourly",0,"eccc_hourly",80,"eccc_hourly",12,"eccc_hourly",NA,NA,1024.6,"metno_forecast",0,"metno_forecast",1,"metno_forecast"
"938",2024,2,9,1,-1.8,"eccc_hourly",90,"eccc_hourly",0,"eccc_hourly",60,"eccc_hourly",9,"eccc_hourly",NA,NA,1024.3,"metno_forecast",3,"metno_forecast",1,"metno_forecast"
"939",2024,2,9,2,-2.1,"eccc_hourly",91,"eccc_hourly",0,"eccc_hourly",50,"eccc_hourly",9,"eccc_hourly",NA,NA,1023.9,"metno_forecast",2,"metno_forecast",2,"metno_forecast"
"940",2024,2,9,3,-2.5,"eccc_hourly",90,"eccc_hourly",0,"eccc_hourly",40,"eccc_hourly",7,"eccc_hourly",NA,NA,1023.3,"metno_forecast",0,"metno_forecast",2,"metno_forecast"
"941",2024,2,9,4,-3,"eccc_hourly",93,"eccc_hourly",0,"eccc_hourly",40,"eccc_hourly",6,"eccc_hourly",NA,NA,1022.8,"metno_forecast",1,"metno_forecast",1,"metno_forecast"
"942",2024,2,9,5,-2.6,"eccc_hourly",88,"eccc_hourly",0,"eccc_hourly",50,"eccc_hourly",10,"eccc_hourly",NA,NA,1022.5,"metno_forecast",1,"metno_forecast",1,"metno_forecast"
"943",2024,2,9,6,-2.3,"eccc_hourly",91,"eccc_hourly",0,"eccc_hourly",60,"eccc_hourly",15,"eccc_hourly",NA,NA,1022.2,"metno_forecast",1,"metno_forecast",1,"metno_forecast"
"944",2024,2,9,7,-2.5,"eccc_hourly",93,"eccc_hourly",0,"eccc_hourly",60,"eccc_hourly",15,"eccc_hourly",NA,NA,1021.5,"metno_forecast",2,"metno_forecast",2,"metno_forecast"
"945",2024,2,9,8,-2.8,"eccc_hourly",96,"eccc_hourly",0,"eccc_hourly",70,"eccc_hourly",15,"eccc_hourly",NA,NA,1020.7,"metno_forecast",4,"metno_forecast",2,"metno_forecast"
"946",2024,2,9,9,-2.7,"eccc_hourly",96,"eccc_hourly",0,"eccc_hourly",60,"eccc_hourly",18,"eccc_hourly",NA,NA,1020.2,"metno_forecast",5,"metno_forecast",3,"metno_forecast"
"947",2024,2,9,10,-2.8,"eccc_hourly",94,"eccc_hourly",0,"eccc_hourly",60,"eccc_hourly",13,"eccc_hourly",NA,NA,1019.8,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"948",2024,2,9,11,-2.6,"eccc_hourly",94,"eccc_hourly",0,"eccc_hourly",70,"eccc_hourly",19,"eccc_hourly",NA,NA,1019.1,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"949",2024,2,9,12,-2.2,"eccc_hourly",92,"eccc_hourly",0,"eccc_hourly",60,"eccc_hourly",16,"eccc_hourly",NA,NA,1019,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"950",2024,2,9,13,-2.2,"eccc_hourly",93,"eccc_hourly",0,"eccc_hourly",50,"eccc_hourly",16,"eccc_hourly",NA,NA,1018.7,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"951",2024,2,9,14,-2.2,"eccc_hourly",95,"eccc_hourly",0,"eccc_hourly",70,"eccc_hourly",15,"eccc_hourly",NA,NA,1018.1,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"952",2024,2,9,15,-2,"eccc_hourly",94,"eccc_hourly",0,"eccc_hourly",80,"eccc_hourly",14,"eccc_hourly",NA,NA,1016.9,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"953",2024,2,9,16,-1.6,"eccc_hourly",94,"eccc_hourly",0,"eccc_hourly",70,"eccc_hourly",16,"eccc_hourly",NA,NA,1016.2,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"954",2024,2,9,17,-0.9,"eccc_hourly",88,"eccc_hourly",0,"eccc_hourly",50,"eccc_hourly",11,"eccc_hourly",NA,NA,1014.6,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"955",2024,2,9,18,-0.8,"eccc_hourly",87,"eccc_hourly",0,"eccc_hourly",80,"eccc_hourly",15,"eccc_hourly",NA,NA,1013.5,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"956",2024,2,9,19,-0.6,"eccc_hourly",87,"eccc_hourly",0,"eccc_hourly",90,"eccc_hourly",11,"eccc_hourly",NA,NA,1012.4,"metno_forecast",7,"metno_forecast",3,"metno_forecast"
"957",2024,2,9,20,-0.7,"eccc_hourly",90,"eccc_hourly",0,"eccc_hourly",90,"eccc_hourly",14,"eccc_hourly",NA,NA,1011.7,"metno_forecast",2,"metno_forecast",3,"metno_forecast"
"958",2024,2,9,21,-0.7,"eccc_hourly",90,"eccc_hourly",0,"eccc_hourly",90,"eccc_hourly",15,"eccc_hourly",NA,NA,1011.3,"metno_forecast",1,"metno_forecast",2,"metno_forecast"
"959",2024,2,9,22,-0.6,"eccc_hourly",91,"eccc_hourly",0,"eccc_hourly",90,"eccc_hourly",14,"eccc_hourly",NA,NA,1010.9,"metno_forecast",8,"metno_forecast",2,"metno_forecast"
"960",2024,2,9,23,-0.4,"eccc_hourly",92,"eccc_hourly",0,"eccc_hourly",80,"eccc_hourly",12,"eccc_hourly",NA,NA,1011.2,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"961",2024,2,10,0,-0.5,"eccc_hourly",94,"eccc_hourly",0.3,"eccc_hourly",50,"eccc_hourly",9,"eccc_hourly",NA,NA,1011.2,"metno_forecast",8,"metno_forecast",12,"metno_forecast"
"962",2024,2,10,1,-0.3,"eccc_hourly",94,"eccc_hourly",0,"eccc_hourly",70,"eccc_hourly",11,"eccc_hourly",NA,NA,1010.4,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"963",2024,2,10,2,-0.3,"eccc_hourly",94,"eccc_hourly",0,"eccc_hourly",80,"eccc_hourly",8,"eccc_hourly",NA,NA,1009.7,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"964",2024,2,10,3,-0.2,"eccc_hourly",95,"eccc_hourly",0,"eccc_hourly",60,"eccc_hourly",8,"eccc_hourly",NA,NA,1008.8,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"965",2024,2,10,4,-0.1,"eccc_hourly",95,"eccc_hourly",0,"eccc_hourly",70,"eccc_hourly",7,"eccc_hourly",NA,NA,1008.3,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"966",2024,2,10,5,-0.1,"eccc_hourly",95,"eccc_hourly",0.3,"eccc_hourly",0,"eccc_hourly",0,"eccc_hourly",NA,NA,1007.9,"metno_forecast",8,"metno_forecast",12,"metno_forecast"
"967",2024,2,10,6,-0.1,"eccc_hourly",96,"eccc_hourly",0.6,"eccc_hourly",80,"eccc_hourly",3,"eccc_hourly",NA,NA,1007.2,"metno_forecast",8,"metno_forecast",12,"metno_forecast"
"968",2024,2,10,7,-0.1,"eccc_hourly",97,"eccc_hourly",0.8,"eccc_hourly",60,"eccc_hourly",4,"eccc_hourly",NA,NA,1006.7,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"969",2024,2,10,8,0,"eccc_hourly",97,"eccc_hourly",0,"eccc_hourly",0,"eccc_hourly",0,"eccc_hourly",NA,NA,1005.8,"metno_forecast",8,"metno_forecast",12,"metno_forecast"
"970",2024,2,10,9,0,"eccc_hourly",97,"eccc_hourly",0.3,"eccc_hourly",70,"eccc_hourly",5,"eccc_hourly",NA,NA,1005.4,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"971",2024,2,10,10,0.1,"eccc_hourly",97,"eccc_hourly",0,"eccc_hourly",0,"eccc_hourly",0,"eccc_hourly",NA,NA,1005,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"972",2024,2,10,11,0.1,"eccc_hourly",97,"eccc_hourly",0.2,"eccc_hourly",0,"eccc_hourly",0,"eccc_hourly",NA,NA,1004.7,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"973",2024,2,10,12,0.1,"eccc_hourly",97,"eccc_hourly",0,"eccc_hourly",0,"eccc_hourly",0,"eccc_hourly",NA,NA,1004.5,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"974",2024,2,10,13,0.2,"eccc_hourly",97,"eccc_hourly",0.2,"eccc_hourly",0,"eccc_hourly",0,"eccc_hourly",NA,NA,1004.5,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"975",2024,2,10,14,1,"eccc_hourly",96,"eccc_hourly",1,"eccc_hourly",230,"eccc_hourly",3,"eccc_hourly",NA,NA,1004.4,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"976",2024,2,10,15,1,"eccc_hourly",92,"eccc_hourly",0.4,"eccc_hourly",0,"eccc_hourly",0,"eccc_hourly",NA,NA,1004.3,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"977",2024,2,10,16,4.1,"eccc_hourly",89,"eccc_hourly",0.5,"eccc_hourly",250,"eccc_hourly",11,"eccc_hourly",NA,NA,1003.8,"metno_forecast",3,"metno_forecast",3,"metno_forecast"
"978",2024,2,10,17,5,"eccc_hourly",85,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",14,"eccc_hourly",NA,NA,1003.2,"metno_forecast",6,"metno_forecast",3,"metno_forecast"
"979",2024,2,10,18,5.6,"eccc_hourly",82,"eccc_hourly",0,"eccc_hourly",240,"eccc_hourly",8,"eccc_hourly",NA,NA,1002.4,"metno_forecast",4,"metno_forecast",3,"metno_forecast"
"980",2024,2,10,19,5.7,"eccc_hourly",76,"eccc_hourly",0,"eccc_hourly",230,"eccc_hourly",16,"eccc_hourly",NA,NA,1002,"metno_forecast",4,"metno_forecast",3,"metno_forecast"
"981",2024,2,10,20,6,"eccc_hourly",75,"eccc_hourly",0,"eccc_hourly",230,"eccc_hourly",18,"eccc_hourly",NA,NA,1002.1,"metno_forecast",5,"metno_forecast",3,"metno_forecast"
"982",2024,2,10,21,5.4,"eccc_hourly",77,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",10,"eccc_hourly",NA,NA,1002.5,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"983",2024,2,10,22,4.8,"eccc_hourly",85,"eccc_hourly",0,"eccc_hourly",240,"eccc_hourly",6,"eccc_hourly",NA,NA,1003,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"984",2024,2,10,23,4.5,"eccc_hourly",83,"eccc_hourly",0,"eccc_hourly",240,"eccc_hourly",12,"eccc_hourly",NA,NA,1003.4,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"985",2024,2,11,0,3.8,"eccc_hourly",87,"eccc_hourly",0,"eccc_hourly",220,"eccc_hourly",5,"eccc_hourly",NA,NA,1003.7,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"986",2024,2,11,1,3.6,"eccc_hourly",88,"eccc_hourly",0,"eccc_hourly",230,"eccc_hourly",7,"eccc_hourly",NA,NA,1003.9,"metno_forecast",6,"metno_forecast",3,"metno_forecast"
"987",2024,2,11,2,3.7,"eccc_hourly",87,"eccc_hourly",0,"eccc_hourly",230,"eccc_hourly",14,"eccc_hourly",NA,NA,1004.1,"metno_forecast",6,"metno_forecast",3,"metno_forecast"
"988",2024,2,11,3,3.6,"eccc_hourly",87,"eccc_hourly",0,"eccc_hourly",240,"eccc_hourly",16,"eccc_hourly",NA,NA,1004.3,"metno_forecast",6,"metno_forecast",3,"metno_forecast"
"989",2024,2,11,4,3.5,"eccc_hourly",85,"eccc_hourly",0,"eccc_hourly",230,"eccc_hourly",13,"eccc_hourly",NA,NA,1004.4,"metno_forecast",7,"metno_forecast",3,"metno_forecast"
"990",2024,2,11,5,3.7,"eccc_hourly",83,"eccc_hourly",0,"eccc_hourly",220,"eccc_hourly",14,"eccc_hourly",NA,NA,1004.5,"metno_forecast",6,"metno_forecast",3,"metno_forecast"
"991",2024,2,11,6,3.6,"eccc_hourly",81,"eccc_hourly",0,"eccc_hourly",220,"eccc_hourly",18,"eccc_hourly",NA,NA,1005,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"992",2024,2,11,7,3.1,"eccc_hourly",85,"eccc_hourly",0,"eccc_hourly",230,"eccc_hourly",15,"eccc_hourly",NA,NA,1005.2,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"993",2024,2,11,8,3.2,"eccc_hourly",83,"eccc_hourly",0,"eccc_hourly",230,"eccc_hourly",21,"eccc_hourly",NA,NA,1005,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"994",2024,2,11,9,3.1,"eccc_hourly",84,"eccc_hourly",0,"eccc_hourly",240,"eccc_hourly",20,"eccc_hourly",NA,NA,1005,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"995",2024,2,11,10,2.9,"eccc_hourly",85,"eccc_hourly",0,"eccc_hourly",230,"eccc_hourly",18,"eccc_hourly",NA,NA,1005.6,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"996",2024,2,11,11,2.6,"eccc_hourly",86,"eccc_hourly",0,"eccc_hourly",230,"eccc_hourly",18,"eccc_hourly",NA,NA,1006.1,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"997",2024,2,11,12,2.4,"eccc_hourly",88,"eccc_hourly",0,"eccc_hourly",230,"eccc_hourly",15,"eccc_hourly",NA,NA,1006.5,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"998",2024,2,11,13,2.5,"eccc_hourly",88,"eccc_hourly",0,"eccc_hourly",230,"eccc_hourly",23,"eccc_hourly",NA,NA,1007.2,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"999",2024,2,11,14,2.3,"eccc_hourly",90,"eccc_hourly",0,"eccc_hourly",230,"eccc_hourly",17,"eccc_hourly",NA,NA,1007.5,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"1000",2024,2,11,15,2.6,"eccc_hourly",89,"eccc_hourly",0,"eccc_hourly",230,"eccc_hourly",17,"eccc_hourly",NA,NA,1007.3,"metno_forecast",8,"metno_forecast",12,"metno_forecast"
"1001",2024,2,11,16,2.8,"eccc_hourly",87,"eccc_hourly",0,"eccc_hourly",230,"eccc_hourly",21,"eccc_hourly",NA,NA,1007.1,"metno_forecast",8,"metno_forecast",12,"metno_forecast"
"1002",2024,2,11,17,2.9,"eccc_hourly",87,"eccc_hourly",0,"eccc_hourly",230,"eccc_hourly",18,"eccc_hourly",NA,NA,1007,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"1003",2024,2,11,18,3.9,"eccc_hourly",81,"eccc_hourly",0,"eccc_hourly",230,"eccc_hourly",21,"eccc_hourly",NA,NA,1007.1,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"1004",2024,2,11,19,3.1,"eccc_hourly",86,"eccc_hourly",0,"eccc_hourly",230,"eccc_hourly",27,"eccc_hourly",NA,NA,1007,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"1005",2024,2,11,20,3.1,"eccc_hourly",86,"eccc_hourly",0,"eccc_hourly",230,"eccc_hourly",27,"eccc_hourly",NA,NA,1007.3,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"1006",2024,2,11,21,2.7,"eccc_hourly",85,"eccc_hourly",0,"eccc_hourly",230,"eccc_hourly",20,"eccc_hourly",NA,NA,1007.6,"metno_forecast",6,"metno_forecast",3,"metno_forecast"
"1007",2024,2,11,22,3,"eccc_hourly",81,"eccc_hourly",0,"eccc_hourly",240,"eccc_hourly",23,"eccc_hourly",NA,NA,1007.8,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"1008",2024,2,11,23,2.7,"eccc_hourly",81,"eccc_hourly",0,"eccc_hourly",240,"eccc_hourly",18,"eccc_hourly",NA,NA,1008.5,"metno_forecast",8,"metno_forecast",12,"metno_forecast"
"1009",2024,2,12,0,2.4,"eccc_hourly",83,"eccc_hourly",0,"eccc_hourly",230,"eccc_hourly",20,"eccc_hourly",NA,NA,1009,"metno_forecast",8,"metno_forecast",12,"metno_forecast"
"1010",2024,2,12,1,2.2,"eccc_hourly",84,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",17,"eccc_hourly",NA,NA,1009.3,"metno_forecast",8,"metno_forecast",12,"metno_forecast"
"1011",2024,2,12,2,2.1,"eccc_hourly",82,"eccc_hourly",0,"eccc_hourly",220,"eccc_hourly",15,"eccc_hourly",NA,NA,1009.5,"metno_forecast",4,"metno_forecast",3,"metno_forecast"
"1012",2024,2,12,3,2.3,"eccc_hourly",68,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",18,"eccc_hourly",NA,NA,1009.5,"metno_forecast",2,"metno_forecast",3,"metno_forecast"
"1013",2024,2,12,4,1.8,"eccc_hourly",68,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",17,"eccc_hourly",NA,NA,1009.8,"metno_forecast",5,"metno_forecast",2,"metno_forecast"
"1014",2024,2,12,5,1.5,"eccc_hourly",69,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",17,"eccc_hourly",NA,NA,1010,"metno_forecast",5,"metno_forecast",3,"metno_forecast"
"1015",2024,2,12,6,1.1,"eccc_hourly",70,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",17,"eccc_hourly",NA,NA,1010.7,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"1016",2024,2,12,7,0.7,"eccc_hourly",70,"eccc_hourly",0,"eccc_hourly",240,"eccc_hourly",16,"eccc_hourly",NA,NA,1010.5,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"1017",2024,2,12,8,0.3,"eccc_hourly",71,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",13,"eccc_hourly",NA,NA,1010.6,"metno_forecast",5,"metno_forecast",3,"metno_forecast"
"1018",2024,2,12,9,0.2,"eccc_hourly",71,"eccc_hourly",0,"eccc_hourly",240,"eccc_hourly",14,"eccc_hourly",NA,NA,1010.5,"metno_forecast",6,"metno_forecast",3,"metno_forecast"
"1019",2024,2,12,10,-0.1,"eccc_hourly",68,"eccc_hourly",0,"eccc_hourly",260,"eccc_hourly",11,"eccc_hourly",NA,NA,1011.1,"metno_forecast",4,"metno_forecast",3,"metno_forecast"
"1020",2024,2,12,11,-0.9,"eccc_hourly",72,"eccc_hourly",0,"eccc_hourly",280,"eccc_hourly",15,"eccc_hourly",NA,NA,1011.5,"metno_forecast",3,"metno_forecast",3,"metno_forecast"
"1021",2024,2,12,12,-1.2,"eccc_hourly",72,"eccc_hourly",0,"eccc_hourly",280,"eccc_hourly",11,"eccc_hourly",NA,NA,1011.8,"metno_forecast",2,"metno_forecast",2,"metno_forecast"
"1022",2024,2,12,13,-1,"eccc_hourly",71,"eccc_hourly",0,"eccc_hourly",260,"eccc_hourly",9,"eccc_hourly",NA,NA,1012.4,"metno_forecast",8,"metno_forecast",2,"metno_forecast"
"1023",2024,2,12,14,-0.8,"eccc_hourly",67,"eccc_hourly",0,"eccc_hourly",250,"eccc_hourly",11,"eccc_hourly",NA,NA,1011.8,"metno_forecast",7,"metno_forecast",3,"metno_forecast"
"1024",2024,2,12,15,0.3,"eccc_hourly",60,"eccc_hourly",0,"eccc_hourly",240,"eccc_hourly",14,"eccc_hourly",NA,NA,1011.8,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"1025",2024,2,12,16,0.9,"eccc_hourly",61,"eccc_hourly",0,"eccc_hourly",240,"eccc_hourly",11,"eccc_hourly",NA,NA,1011.5,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"1026",2024,2,12,17,1.9,"eccc_hourly",60,"eccc_hourly",0,"eccc_hourly",220,"eccc_hourly",17,"eccc_hourly",NA,NA,1011.1,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"1027",2024,2,12,18,1.7,"eccc_hourly",60,"eccc_hourly",0,"eccc_hourly",230,"eccc_hourly",20,"eccc_hourly",NA,NA,1010.5,"metno_forecast",6,"metno_forecast",3,"metno_forecast"
"1028",2024,2,12,19,2.8,"eccc_hourly",51,"eccc_hourly",0,"eccc_hourly",240,"eccc_hourly",17,"eccc_hourly",NA,NA,1010.1,"metno_forecast",5,"metno_forecast",3,"metno_forecast"
"1029",2024,2,12,20,2.3,"eccc_hourly",40,"eccc_hourly",0,"eccc_hourly",290,"eccc_hourly",20,"eccc_hourly",NA,NA,1010.2,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"1030",2024,2,12,21,2.2,"eccc_hourly",38,"eccc_hourly",0,"eccc_hourly",290,"eccc_hourly",15,"eccc_hourly",NA,NA,1009.9,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"1031",2024,2,12,22,1.4,"eccc_hourly",41,"eccc_hourly",0,"eccc_hourly",300,"eccc_hourly",9,"eccc_hourly",NA,NA,1010.7,"metno_forecast",6,"metno_forecast",3,"metno_forecast"
"1032",2024,2,12,23,0.1,"eccc_hourly",48,"eccc_hourly",0,"eccc_hourly",320,"eccc_hourly",4,"eccc_hourly",NA,NA,1011.6,"metno_forecast",0,"metno_forecast",3,"metno_forecast"
"1033",2024,2,13,0,-0.8,"eccc_hourly",51,"eccc_hourly",0,"eccc_hourly",310,"eccc_hourly",4,"eccc_hourly",NA,NA,1011.7,"metno_forecast",0,"metno_forecast",1,"metno_forecast"
"1034",2024,2,13,1,-1,"eccc_hourly",59,"eccc_hourly",0,"eccc_hourly",60,"eccc_hourly",6,"eccc_hourly",NA,NA,1011.6,"metno_forecast",0,"metno_forecast",1,"metno_forecast"
"1035",2024,2,13,2,-2.1,"eccc_hourly",62,"eccc_hourly",0,"eccc_hourly",340,"eccc_hourly",3,"eccc_hourly",NA,NA,1011.5,"metno_forecast",0,"metno_forecast",1,"metno_forecast"
"1036",2024,2,13,3,-2.8,"eccc_hourly",71,"eccc_hourly",0,"eccc_hourly",20,"eccc_hourly",5,"eccc_hourly",NA,NA,1012,"metno_forecast",0,"metno_forecast",1,"metno_forecast"
"1037",2024,2,13,4,-4.1,"eccc_hourly",70,"eccc_hourly",0,"eccc_hourly",10,"eccc_hourly",6,"eccc_hourly",NA,NA,1011.6,"metno_forecast",0,"metno_forecast",1,"metno_forecast"
"1038",2024,2,13,5,-4.6,"eccc_hourly",69,"eccc_hourly",0,"eccc_hourly",360,"eccc_hourly",3,"eccc_hourly",NA,NA,1011,"metno_forecast",0,"metno_forecast",1,"metno_forecast"
"1039",2024,2,13,6,-5.7,"eccc_hourly",74,"eccc_hourly",0,"eccc_hourly",350,"eccc_hourly",6,"eccc_hourly",NA,NA,1011.3,"metno_forecast",1,"metno_forecast",1,"metno_forecast"
"1040",2024,2,13,7,-6.3,"eccc_hourly",72,"eccc_hourly",0,"eccc_hourly",320,"eccc_hourly",3,"eccc_hourly",NA,NA,1010.8,"metno_forecast",0,"metno_forecast",2,"metno_forecast"
"1041",2024,2,13,8,-6.8,"eccc_hourly",76,"eccc_hourly",0,"eccc_hourly",350,"eccc_hourly",6,"eccc_hourly",NA,NA,1010.6,"metno_forecast",0,"metno_forecast",1,"metno_forecast"
"1042",2024,2,13,9,-5.9,"eccc_hourly",70,"eccc_hourly",0,"eccc_hourly",360,"eccc_hourly",8,"eccc_hourly",NA,NA,1010.5,"metno_forecast",0,"metno_forecast",1,"metno_forecast"
"1043",2024,2,13,10,-5.8,"eccc_hourly",68,"eccc_hourly",0,"eccc_hourly",0,"eccc_hourly",0,"eccc_hourly",NA,NA,1010.1,"metno_forecast",0,"metno_forecast",1,"metno_forecast"
"1044",2024,2,13,11,-5.8,"eccc_hourly",69,"eccc_hourly",0,"eccc_hourly",320,"eccc_hourly",5,"eccc_hourly",NA,NA,1009.6,"metno_forecast",7,"metno_forecast",1,"metno_forecast"
"1045",2024,2,13,12,-6.3,"eccc_hourly",70,"eccc_hourly",0,"eccc_hourly",350,"eccc_hourly",7,"eccc_hourly",NA,NA,1009.4,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"1046",2024,2,13,13,-6.7,"eccc_hourly",69,"eccc_hourly",0,"eccc_hourly",330,"eccc_hourly",4,"eccc_hourly",NA,NA,1009.4,"metno_forecast",7,"metno_forecast",3,"metno_forecast"
"1047",2024,2,13,14,-5.8,"eccc_hourly",66,"eccc_hourly",0.3,"eccc_hourly",350,"eccc_hourly",5,"eccc_hourly",NA,NA,1008.8,"metno_forecast",8,"metno_forecast",3,"metno_forecast"
"1048",2024,2,13,15,-3.3,"eccc_hourly",58,"eccc_hourly",0.3,"eccc_hourly",90,"eccc_hourly",3,"eccc_hourly",NA,NA,1008.8,"metno_forecast",7,"metno_forecast",3,"metno_forecast"
"1049",2024,2,13,16,-2.2,"eccc_hourly",60,"eccc_hourly",0,"eccc_hourly",70,"eccc_hourly",3,"eccc_hourly",NA,NA,1007.8,"metno_forecast",0,"metno_forecast",3,"metno_forecast"
"1050",2024,2,13,17,-1.1,"eccc_hourly",63,"eccc_hourly",0,"eccc_hourly",50,"eccc_hourly",3,"eccc_hourly",NA,NA,1007.2,"metno_forecast",2,"metno_forecast",1,"metno_forecast"
