Site Name ,ST-HENRI
Site Number ,100
Logger ,Capacitive Water Level
Logger Serial Number ,41387


Scan No ,Date and Time,       Capacitive Water Level,        ,
1197,31/07/2024 , 11:00:00,2679,2679
1198,31/07/2024 , 12:00:00,2674,2674
1199,31/07/2024 , 13:00:00,2669,2669
1200,31/07/2024 , 14:00:00,2742,2742
1201,31/07/2024 , 15:00:00,2731,2731
1202,31/07/2024 , 16:00:00,2722,2722
1203,31/07/2024 , 17:00:00,2714,2714
1204,31/07/2024 , 18:00:00,2722,2722
1205,31/07/2024 , 19:00:00,2718,2718
1206,31/07/2024 , 20:00:00,2720,2720
1207,31/07/2024 , 21:00:00,2724,2724
1208,31/07/2024 , 22:00:00,2739,2739
1209,31/07/2024 , 23:00:00,2732,2732
1210,31/07/2024 , 23:59:59,2727,2727
1211,01/08/2024 , 01:00:00,2724,2724
1212,01/08/2024 , 02:00:00,2722,2722
1213,01/08/2024 , 03:00:00,2720,2720
1214,01/08/2024 , 04:00:00,2719,2719
1215,01/08/2024 , 05:00:00,2718,2718
1216,01/08/2024 , 06:00:00,2717,2717
1217,01/08/2024 , 07:00:00,2717,2717
1218,01/08/2024 , 08:00:00,2717,2717
1219,01/08/2024 , 09:00:00,2714,2714
1220,01/08/2024 , 10:00:00,2708,2708
1221,01/08/2024 , 11:00:00,2702,2702
1222,01/08/2024 , 12:00:00,2696,2696
1223,01/08/2024 , 13:00:00,2691,2691
1224,01/08/2024 , 14:00:00,2687,2687
1225,01/08/2024 , 15:00:00,2684,2684
1226,01/08/2024 , 16:00:00,2683,2683
1227,01/08/2024 , 17:00:00,2683,2683
1228,01/08/2024 , 18:00:00,2684,2684
1229,01/08/2024 , 19:00:00,2685,2685
1230,01/08/2024 , 20:00:00,2689,2689
1231,01/08/2024 , 21:00:00,2690,2690
1232,01/08/2024 , 22:00:00,2692,2692
1233,01/08/2024 , 23:00:00,2692,2692
1234,01/08/2024 , 23:59:59,2693,2693
1235,02/08/2024 , 01:00:00,2694,2694
1236,02/08/2024 , 02:00:00,2694,2694
1237,02/08/2024 , 03:00:00,2695,2695
1238,02/08/2024 , 04:00:00,2695,2695
1239,02/08/2024 , 05:00:00,2696,2696
1240,02/08/2024 , 06:00:00,2697,2697
1241,02/08/2024 , 07:00:00,2697,2697
1242,02/08/2024 , 08:00:00,2696,2696
1243,02/08/2024 , 09:00:00,2697,2697
1244,02/08/2024 , 10:00:00,2696,2696
1245,02/08/2024 , 11:00:00,2690,2690
1246,02/08/2024 , 12:00:00,2682,2682
1247,02/08/2024 , 13:00:00,2677,2677
1248,02/08/2024 , 14:00:00,2675,2675
1249,02/08/2024 , 15:00:00,2676,2676
1250,02/08/2024 , 16:00:00,2676,2676
1251,02/08/2024 , 17:00:00,2729,2729
1252,02/08/2024 , 18:00:00,2722,2722
1253,02/08/2024 , 19:00:00,2715,2715
1254,02/08/2024 , 20:00:00,2711,2711
1255,02/08/2024 , 21:00:00,2710,2710
1256,02/08/2024 , 22:00:00,2709,2709
1257,02/08/2024 , 23:00:00,2708,2708
1258,02/08/2024 , 23:59:59,2708,2708
1259,03/08/2024 , 01:00:00,2707,2707
1260,03/08/2024 , 02:00:00,2707,2707
1261,03/08/2024 , 03:00:00,2707,2707
1262,03/08/2024 , 04:00:00,2706,2706
1263,03/08/2024 , 05:00:00,2705,2705
1264,03/08/2024 , 06:00:00,2705,2705
1265,03/08/2024 , 07:00:00,2705,2705
1266,03/08/2024 , 08:00:00,2707,2707
1267,03/08/2024 , 09:00:00,2710,2710
1268,03/08/2024 , 10:00:00,2705,2705
1269,03/08/2024 , 11:00:00,2692,2692
1270,03/08/2024 , 12:00:00,2684,2684
1271,03/08/2024 , 13:00:00,2679,2679
1272,03/08/2024 , 14:00:00,2675,2675
1273,03/08/2024 , 15:00:00,2673,2673
1274,03/08/2024 , 16:00:00,2671,2671
1275,03/08/2024 , 17:00:00,2675,2675
1276,03/08/2024 , 18:00:00,2677,2677
1277,03/08/2024 , 19:00:00,2677,2677
1278,03/08/2024 , 20:00:00,2676,2676
1279,03/08/2024 , 21:00:00,2676,2676
1280,03/08/2024 , 22:00:00,2676,2676
1281,03/08/2024 , 23:00:00,2677,2677
1282,03/08/2024 , 23:59:59,2679,2679
1283,04/08/2024 , 01:00:00,2679,2679
1284,04/08/2024 , 02:00:00,2680,2680
1285,04/08/2024 , 03:00:00,2681,2681
1286,04/08/2024 , 04:00:00,2681,2681
1287,04/08/2024 , 05:00:00,2681,2681
1288,04/08/2024 , 06:00:00,2682,2682
1289,04/08/2024 , 07:00:00,2683,2683
1290,04/08/2024 , 08:00:00,2683,2683
1291,04/08/2024 , 09:00:00,2683,2683
1292,04/08/2024 , 10:00:00,2683,2683
1293,04/08/2024 , 11:00:00,2680,2680
1294,04/08/2024 , 12:00:00,2673,2673
1295,04/08/2024 , 13:00:00,2668,2668
1296,04/08/2024 , 14:00:00,2663,2663
1297,04/08/2024 , 15:00:00,2658,2658
1298,04/08/2024 , 16:00:00,2654,2654
1299,04/08/2024 , 17:00:00,2652,2652
1300,04/08/2024 , 18:00:00,2666,2666
1301,04/08/2024 , 19:00:00,2664,2664
1302,04/08/2024 , 20:00:00,2664,2664
1303,04/08/2024 , 21:00:00,2664,2664
1304,04/08/2024 , 22:00:00,2665,2665
1305,04/08/2024 , 23:00:00,2666,2666
1306,04/08/2024 , 23:59:59,2671,2671
1307,05/08/2024 , 01:00:00,2673,2673
1308,05/08/2024 , 02:00:00,2673,2673
1309,05/08/2024 , 03:00:00,2672,2672
1310,05/08/2024 , 04:00:00,2672,2672
1311,05/08/2024 , 05:00:00,2672,2672
1312,05/08/2024 , 06:00:00,2673,2673
1313,05/08/2024 , 07:00:00,2671,2671
1314,05/08/2024 , 08:00:00,2671,2671
1315,05/08/2024 , 09:00:00,2671,2671
1316,05/08/2024 , 10:00:00,2670,2670
1317,05/08/2024 , 11:00:00,2655,2655
1318,05/08/2024 , 12:00:00,2646,2646
1319,05/08/2024 , 13:00:00,2641,2641
1320,05/08/2024 , 14:00:00,2633,2633
1321,05/08/2024 , 15:00:00,2628,2628
1322,05/08/2024 , 16:00:00,2622,2622
1323,05/08/2024 , 17:00:00,2617,2617
1324,05/08/2024 , 18:00:00,2676,2676
1325,05/08/2024 , 19:00:00,2719,2719
1326,05/08/2024 , 20:00:00,2728,2728
1327,05/08/2024 , 21:00:00,2728,2728
1328,05/08/2024 , 22:00:00,2726,2726
1329,05/08/2024 , 23:00:00,2719,2719
1330,05/08/2024 , 23:59:59,2711,2711
1331,06/08/2024 , 01:00:00,2708,2708
1332,06/08/2024 , 02:00:00,2706,2706
1333,06/08/2024 , 03:00:00,2703,2703
1334,06/08/2024 , 04:00:00,2702,2702
1335,06/08/2024 , 05:00:00,2700,2700
1336,06/08/2024 , 06:00:00,2700,2700
1337,06/08/2024 , 07:00:00,2699,2699
1338,06/08/2024 , 08:00:00,2698,2698
1339,06/08/2024 , 09:00:00,2697,2697
1340,06/08/2024 , 10:00:00,2694,2694
1341,06/08/2024 , 11:00:00,2692,2692
1342,06/08/2024 , 12:00:00,2684,2684
1343,06/08/2024 , 13:00:00,2677,2677
1344,06/08/2024 , 14:00:00,2673,2673
1345,06/08/2024 , 15:00:00,2666,2666
1346,06/08/2024 , 16:00:00,2664,2664
1347,06/08/2024 , 17:00:00,2666,2666
1348,06/08/2024 , 18:00:00,2666,2666
1349,06/08/2024 , 19:00:00,2668,2668
1350,06/08/2024 , 20:00:00,2669,2669
1351,06/08/2024 , 21:00:00,2669,2669
1352,06/08/2024 , 22:00:00,2670,2670
1353,06/08/2024 , 23:00:00,2670,2670
1354,06/08/2024 , 23:59:59,2671,2671
1355,07/08/2024 , 01:00:00,2672,2672
1356,07/08/2024 , 02:00:00,2672,2672
1357,07/08/2024 , 03:00:00,2673,2673
1358,07/08/2024 , 04:00:00,2673,2673
1359,07/08/2024 , 05:00:00,2673,2673
1360,07/08/2024 , 06:00:00,2674,2674
1361,07/08/2024 , 07:00:00,2674,2674
1362,07/08/2024 , 08:00:00,2674,2674
1363,07/08/2024 , 09:00:00,2674,2674
1364,07/08/2024 , 10:00:00,2671,2671
1365,07/08/2024 , 11:00:00,2661,2661
1366,07/08/2024 , 12:00:00,2653,2653
1367,07/08/2024 , 13:00:00,2644,2644
1368,07/08/2024 , 14:00:00,2639,2639
1369,07/08/2024 , 15:00:00,2630,2630
1370,07/08/2024 , 16:00:00,2626,2626
1371,07/08/2024 , 17:00:00,2619,2619
1372,07/08/2024 , 18:00:00,2613,2613
1373,07/08/2024 , 19:00:00,2612,2612
1374,07/08/2024 , 20:00:00,2615,2615
1375,07/08/2024 , 21:00:00,2618,2618
1376,07/08/2024 , 22:00:00,2620,2620
1377,07/08/2024 , 23:00:00,2622,2622
1378,07/08/2024 , 23:59:59,2623,2623
1379,08/08/2024 , 01:00:00,2624,2624
1380,08/08/2024 , 02:00:00,2627,2627
1381,08/08/2024 , 03:00:00,2629,2629
1382,08/08/2024 , 04:00:00,2629,2629
1383,08/08/2024 , 05:00:00,2631,2631
1384,08/08/2024 , 06:00:00,2631,2631
1385,08/08/2024 , 07:00:00,2634,2634
1386,08/08/2024 , 08:00:00,2634,2634
1387,08/08/2024 , 09:00:00,2633,2633
1388,08/08/2024 , 10:00:00,2626,2626
1389,08/08/2024 , 11:00:00,2614,2614
1390,08/08/2024 , 12:00:00,2606,2606
1391,08/08/2024 , 13:00:00,2601,2601
1392,08/08/2024 , 14:00:00,2595,2595
1393,08/08/2024 , 15:00:00,2590,2590
1394,08/08/2024 , 16:00:00,2588,2588
1395,08/08/2024 , 17:00:00,2588,2588
1396,08/08/2024 , 18:00:00,2593,2593
1397,08/08/2024 , 19:00:00,2595,2595
1398,08/08/2024 , 20:00:00,2598,2598
1399,08/08/2024 , 21:00:00,2597,2597
1400,08/08/2024 , 22:00:00,2596,2596
1401,08/08/2024 , 23:00:00,2595,2595
1402,08/08/2024 , 23:59:59,2595,2595
1403,09/08/2024 , 01:00:00,2601,2601
1404,09/08/2024 , 02:00:00,2605,2605
1405,09/08/2024 , 03:00:00,2607,2607
1406,09/08/2024 , 04:00:00,2611,2611
1407,09/08/2024 , 05:00:00,2634,2634
1408,09/08/2024 , 06:00:00,2637,2637
1409,09/08/2024 , 07:00:00,2634,2634
1410,09/08/2024 , 08:00:00,2632,2632
1411,09/08/2024 , 09:00:00,2659,2659
1412,09/08/2024 , 10:00:00,2719,2719
1413,09/08/2024 , 11:00:00,2729,2729
1414,09/08/2024 , 12:00:00,2729,2729
1415,09/08/2024 , 13:00:00,2729,2729
1416,09/08/2024 , 14:00:00,2728,2728
1417,09/08/2024 , 15:00:00,2731,2731
1418,09/08/2024 , 16:00:00,2733,2733
1419,09/08/2024 , 17:00:00,2739,2739
1420,09/08/2024 , 18:00:00,2741,2741
1421,09/08/2024 , 19:00:00,2740,2740
1422,09/08/2024 , 20:00:00,2739,2739
1423,09/08/2024 , 21:00:00,2741,2741
1424,09/08/2024 , 22:00:00,2739,2739
1425,09/08/2024 , 23:00:00,2739,2739
1426,09/08/2024 , 23:59:59,2739,2739
1427,10/08/2024 , 01:00:00,2736,2736
1428,10/08/2024 , 02:00:00,2736,2736
1429,10/08/2024 , 03:00:00,2733,2733
1430,10/08/2024 , 04:00:00,2731,2731
1431,10/08/2024 , 05:00:00,2730,2730
1432,10/08/2024 , 06:00:00,2731,2731
1433,10/08/2024 , 07:00:00,2729,2729
1434,10/08/2024 , 08:00:00,2728,2728
1435,10/08/2024 , 09:00:00,2727,2727
1436,10/08/2024 , 10:00:00,2724,2724
1437,10/08/2024 , 11:00:00,2722,2722
1438,10/08/2024 , 12:00:00,2720,2720
1439,10/08/2024 , 13:00:00,2717,2717
1440,10/08/2024 , 14:00:00,2711,2711
1441,10/08/2024 , 15:00:00,2706,2706
1442,10/08/2024 , 16:00:00,2705,2705
1443,10/08/2024 , 17:00:00,2703,2703
1444,10/08/2024 , 18:00:00,2702,2702
1445,10/08/2024 , 19:00:00,2702,2702
1446,10/08/2024 , 20:00:00,2703,2703
1447,10/08/2024 , 21:00:00,2703,2703
1448,10/08/2024 , 22:00:00,2703,2703
1449,10/08/2024 , 23:00:00,2703,2703
1450,10/08/2024 , 23:59:59,2704,2704
1451,11/08/2024 , 01:00:00,2704,2704
1452,11/08/2024 , 02:00:00,2704,2704
1453,11/08/2024 , 03:00:00,2704,2704
1454,11/08/2024 , 04:00:00,2705,2705
1455,11/08/2024 , 05:00:00,2704,2704
1456,11/08/2024 , 06:00:00,2703,2703
1457,11/08/2024 , 07:00:00,2705,2705
1458,11/08/2024 , 08:00:00,2705,2705
1459,11/08/2024 , 09:00:00,2705,2705
1460,11/08/2024 , 10:00:00,2703,2703
1461,11/08/2024 , 11:00:00,2701,2701
1462,11/08/2024 , 12:00:00,2697,2697
1463,11/08/2024 , 13:00:00,2690,2690
1464,11/08/2024 , 14:00:00,2688,2688
1465,11/08/2024 , 15:00:00,2687,2687
1466,11/08/2024 , 16:00:00,2686,2686
1467,11/08/2024 , 17:00:00,2686,2686
1468,11/08/2024 , 18:00:00,2686,2686
1469,11/08/2024 , 19:00:00,2686,2686
1470,11/08/2024 , 20:00:00,2687,2687
1471,11/08/2024 , 21:00:00,2687,2687
1472,11/08/2024 , 22:00:00,2687,2687
1473,11/08/2024 , 23:00:00,2689,2689
1474,11/08/2024 , 23:59:59,2690,2690
1475,12/08/2024 , 01:00:00,2691,2691
1476,12/08/2024 , 02:00:00,2691,2691
1477,12/08/2024 , 03:00:00,2692,2692
1478,12/08/2024 , 04:00:00,2692,2692
1479,12/08/2024 , 05:00:00,2692,2692
1480,12/08/2024 , 06:00:00,2692,2692
1481,12/08/2024 , 07:00:00,2694,2694
1482,12/08/2024 , 08:00:00,2694,2694
1483,12/08/2024 , 09:00:00,2693,2693
1484,12/08/2024 , 10:00:00,2694,2694
1485,12/08/2024 , 11:00:00,2692,2692
1486,12/08/2024 , 12:00:00,2686,2686
1487,12/08/2024 , 13:00:00,2683,2683
1488,12/08/2024 , 14:00:00,2680,2680
1489,12/08/2024 , 15:00:00,2677,2677
1490,12/08/2024 , 16:00:00,2677,2677
1491,12/08/2024 , 17:00:00,2687,2687
1492,12/08/2024 , 18:00:00,2686,2686
1493,12/08/2024 , 19:00:00,2685,2685
1494,12/08/2024 , 20:00:00,2685,2685
1495,12/08/2024 , 21:00:00,2685,2685
1496,12/08/2024 , 22:00:00,2685,2685
1497,12/08/2024 , 23:00:00,2685,2685
1498,12/08/2024 , 23:59:59,2686,2686
1499,13/08/2024 , 01:00:00,2686,2686
1500,13/08/2024 , 02:00:00,2687,2687
1501,13/08/2024 , 03:00:00,2687,2687
1502,13/08/2024 , 04:00:00,2686,2686
1503,13/08/2024 , 05:00:00,2687,2687
1504,13/08/2024 , 06:00:00,2687,2687
1505,13/08/2024 , 07:00:00,2688,2688
1506,13/08/2024 , 08:00:00,2688,2688
1507,13/08/2024 , 09:00:00,2688,2688
1508,13/08/2024 , 10:00:00,2687,2687
1509,13/08/2024 , 11:00:00,2684,2684
1510,13/08/2024 , 12:00:00,2681,2681
1511,13/08/2024 , 13:00:00,2676,2676
1512,13/08/2024 , 14:00:00,2675,2675
1513,13/08/2024 , 15:00:00,2671,2671
1514,13/08/2024 , 16:00:00,2669,2669
1515,13/08/2024 , 17:00:00,2668,2668
1516,13/08/2024 , 18:00:00,2666,2666
1517,13/08/2024 , 19:00:00,2668,2668
1518,13/08/2024 , 20:00:00,2668,2668
1519,13/08/2024 , 21:00:00,2668,2668
1520,13/08/2024 , 22:00:00,2669,2669
1521,13/08/2024 , 23:00:00,2669,2669
1522,13/08/2024 , 23:59:59,2669,2669
1523,14/08/2024 , 01:00:00,2669,2669
1524,14/08/2024 , 02:00:00,2670,2670
1525,14/08/2024 , 03:00:00,2670,2670
1526,14/08/2024 , 04:00:00,2671,2671
1527,14/08/2024 , 05:00:00,2672,2672
1528,14/08/2024 , 06:00:00,2673,2673
1529,14/08/2024 , 07:00:00,2674,2674
1530,14/08/2024 , 08:00:00,2674,2674
1531,14/08/2024 , 09:00:00,2674,2674
1532,14/08/2024 , 10:00:00,2674,2674
1533,14/08/2024 , 11:00:00,2674,2674
1534,14/08/2024 , 12:00:00,2670,2670
1535,14/08/2024 , 13:00:00,2665,2665
1536,14/08/2024 , 14:00:00,2659,2659
1537,14/08/2024 , 15:00:00,2655,2655
1538,14/08/2024 , 16:00:00,2653,2653
1539,14/08/2024 , 17:00:00,2652,2652
1540,14/08/2024 , 18:00:00,2650,2650
1541,14/08/2024 , 19:00:00,2652,2652
1542,14/08/2024 , 20:00:00,2650,2650
1543,14/08/2024 , 21:00:00,2649,2649
1544,14/08/2024 , 22:00:00,2650,2650
1545,14/08/2024 , 23:00:00,2652,2652
1546,14/08/2024 , 23:59:59,2653,2653
1547,15/08/2024 , 01:00:00,2657,2657
1548,15/08/2024 , 02:00:00,2658,2658
1549,15/08/2024 , 03:00:00,2659,2659
1550,15/08/2024 , 04:00:00,2661,2661
1551,15/08/2024 , 05:00:00,2664,2664
1552,15/08/2024 , 06:00:00,2666,2666
1553,15/08/2024 , 07:00:00,2668,2668
1554,15/08/2024 , 08:00:00,2669,2669
1555,15/08/2024 , 09:00:00,2667,2667
1556,15/08/2024 , 10:00:00,2667,2667
1557,15/08/2024 , 11:00:00,2659,2659
1558,15/08/2024 , 12:00:00,2656,2656
1559,15/08/2024 , 13:00:00,2652,2652
1560,15/08/2024 , 14:00:00,2645,2645
1561,15/08/2024 , 15:00:00,2644,2644
1562,15/08/2024 , 16:00:00,2643,2643
1563,15/08/2024 , 17:00:00,2648,2648
1564,15/08/2024 , 18:00:00,2648,2648
1565,15/08/2024 , 19:00:00,2647,2647
1566,15/08/2024 , 20:00:00,2645,2645
1567,15/08/2024 , 21:00:00,2645,2645
1568,15/08/2024 , 22:00:00,2647,2647
1569,15/08/2024 , 23:00:00,2647,2647
1570,15/08/2024 , 23:59:59,2648,2648
1571,16/08/2024 , 01:00:00,2649,2649
1572,16/08/2024 , 02:00:00,2651,2651
1573,16/08/2024 , 03:00:00,2652,2652
1574,16/08/2024 , 04:00:00,2654,2654
1575,16/08/2024 , 05:00:00,2654,2654
1576,16/08/2024 , 06:00:00,2655,2655
1577,16/08/2024 , 07:00:00,2658,2658
1578,16/08/2024 , 08:00:00,2659,2659
1579,16/08/2024 , 09:00:00,2659,2659
1580,16/08/2024 , 10:00:00,2658,2658
1581,16/08/2024 , 11:00:00,2653,2653
1582,16/08/2024 , 12:00:00,2645,2645
1583,16/08/2024 , 13:00:00,2643,2643
1584,16/08/2024 , 14:00:00,2638,2638
1585,16/08/2024 , 15:00:00,2635,2635
1586,16/08/2024 , 16:00:00,2630,2630
1587,16/08/2024 , 17:00:00,2629,2629
1588,16/08/2024 , 18:00:00,2629,2629
1589,16/08/2024 , 19:00:00,2632,2632
1590,16/08/2024 , 20:00:00,2636,2636
1591,16/08/2024 , 21:00:00,2636,2636
1592,16/08/2024 , 22:00:00,2633,2633
1593,16/08/2024 , 23:00:00,2632,2632
1594,16/08/2024 , 23:59:59,2633,2633
1595,17/08/2024 , 01:00:00,2635,2635
1596,17/08/2024 , 02:00:00,2635,2635
1597,17/08/2024 , 03:00:00,2636,2636
1598,17/08/2024 , 04:00:00,2637,2637
1599,17/08/2024 , 05:00:00,2638,2638
1600,17/08/2024 , 06:00:00,2638,2638
1601,17/08/2024 , 07:00:00,2641,2641
1602,17/08/2024 , 08:00:00,2643,2643
1603,17/08/2024 , 09:00:00,2643,2643
1604,17/08/2024 , 10:00:00,2641,2641
1605,17/08/2024 , 11:00:00,2636,2636
1606,17/08/2024 , 12:00:00,2624,2624
1607,17/08/2024 , 13:00:00,2623,2623
1608,17/08/2024 , 14:00:00,2618,2618
1609,17/08/2024 , 15:00:00,2614,2614
1610,17/08/2024 , 16:00:00,2612,2612
1611,17/08/2024 , 17:00:00,2611,2611
1612,17/08/2024 , 18:00:00,2611,2611
1613,17/08/2024 , 19:00:00,2616,2616
1614,17/08/2024 , 20:00:00,2618,2618
1615,17/08/2024 , 21:00:00,2620,2620
1616,17/08/2024 , 22:00:00,2622,2622
1617,17/08/2024 , 23:00:00,2623,2623
1618,17/08/2024 , 23:59:59,2624,2624
1619,18/08/2024 , 01:00:00,2624,2624
1620,18/08/2024 , 02:00:00,2624,2624
1621,18/08/2024 , 03:00:00,2623,2623
1622,18/08/2024 , 04:00:00,2624,2624
1623,18/08/2024 , 05:00:00,2627,2627
1624,18/08/2024 , 06:00:00,2664,2664
1625,18/08/2024 , 07:00:00,2660,2660
1626,18/08/2024 , 08:00:00,2691,2691
1627,18/08/2024 , 09:00:00,2681,2681
1628,18/08/2024 , 10:00:00,2689,2689
1629,18/08/2024 , 11:00:00,2692,2692
1630,18/08/2024 , 12:00:00,2682,2682
1631,18/08/2024 , 13:00:00,2676,2676
1632,18/08/2024 , 14:00:00,2672,2672
1633,18/08/2024 , 15:00:00,2672,2672
1634,18/08/2024 , 16:00:00,2670,2670
1635,18/08/2024 , 17:00:00,2670,2670
1636,18/08/2024 , 18:00:00,2671,2671
1637,18/08/2024 , 19:00:00,2670,2670
1638,18/08/2024 , 20:00:00,2671,2671
1639,18/08/2024 , 21:00:00,2670,2670
1640,18/08/2024 , 22:00:00,2670,2670
1641,18/08/2024 , 23:00:00,2669,2669
1642,18/08/2024 , 23:59:59,2669,2669
1643,19/08/2024 , 01:00:00,2669,2669
1644,19/08/2024 , 02:00:00,2669,2669
1645,19/08/2024 , 03:00:00,2668,2668
1646,19/08/2024 , 04:00:00,2666,2666
1647,19/08/2024 , 05:00:00,2665,2665
1648,19/08/2024 , 06:00:00,2664,2664
1649,19/08/2024 , 07:00:00,2734,2734
1650,19/08/2024 , 08:00:00,2736,2736
1651,19/08/2024 , 09:00:00,2731,2731
1652,19/08/2024 , 10:00:00,2724,2724
1653,19/08/2024 , 11:00:00,2736,2736
1654,19/08/2024 , 12:00:00,2737,2737
1655,19/08/2024 , 13:00:00,2738,2738
1656,19/08/2024 , 14:00:00,2737,2737
1657,19/08/2024 , 15:00:00,2739,2739
1658,19/08/2024 , 16:00:00,2739,2739
1659,19/08/2024 , 17:00:00,2739,2739
1660,19/08/2024 , 18:00:00,2738,2738
1661,19/08/2024 , 19:00:00,2736,2736
1662,19/08/2024 , 20:00:00,2736,2736
1663,19/08/2024 , 21:00:00,2733,2733
1664,19/08/2024 , 22:00:00,2736,2736
1665,19/08/2024 , 23:00:00,2735,2735
1666,19/08/2024 , 23:59:59,2735,2735
1667,20/08/2024 , 01:00:00,2732,2732
1668,20/08/2024 , 02:00:00,2728,2728
1669,20/08/2024 , 03:00:00,2727,2727
1670,20/08/2024 , 04:00:00,2725,2725
1671,20/08/2024 , 05:00:00,2722,2722
1672,20/08/2024 , 06:00:00,2731,2731
1673,20/08/2024 , 07:00:00,2733,2733
1674,20/08/2024 , 08:00:00,2734,2734
1675,20/08/2024 , 09:00:00,2735,2735
1676,20/08/2024 , 10:00:00,2734,2734
1677,20/08/2024 , 11:00:00,2731,2731
1678,20/08/2024 , 12:00:00,2730,2730
1679,20/08/2024 , 13:00:00,2730,2730
1680,20/08/2024 , 14:00:00,2727,2727
1681,20/08/2024 , 15:00:00,2728,2728
1682,20/08/2024 , 16:00:00,2728,2728
1683,20/08/2024 , 17:00:00,2728,2728
1684,20/08/2024 , 18:00:00,2728,2728
1685,20/08/2024 , 19:00:00,2728,2728
1686,20/08/2024 , 20:00:00,2722,2722
1687,20/08/2024 , 21:00:00,2720,2720
1688,20/08/2024 , 22:00:00,2719,2719
1689,20/08/2024 , 23:00:00,2716,2716
1690,20/08/2024 , 23:59:59,2715,2715
1691,21/08/2024 , 01:00:00,2713,2713
1692,21/08/2024 , 02:00:00,2712,2712
1693,21/08/2024 , 03:00:00,2712,2712
1694,21/08/2024 , 04:00:00,2711,2711
1695,21/08/2024 , 05:00:00,2711,2711
1696,21/08/2024 , 06:00:00,2713,2713
1697,21/08/2024 , 07:00:00,2714,2714
1698,21/08/2024 , 08:00:00,2716,2716
1699,21/08/2024 , 09:00:00,2715,2715
1700,21/08/2024 , 10:00:00,2714,2714
1701,21/08/2024 , 11:00:00,2712,2712
1702,21/08/2024 , 12:00:00,2709,2709
1703,21/08/2024 , 13:00:00,2711,2711
1704,21/08/2024 , 14:00:00,2713,2713
1705,21/08/2024 , 15:00:00,2709,2709
1706,21/08/2024 , 16:00:00,2702,2702
1707,21/08/2024 , 17:00:00,2700,2700
1708,21/08/2024 , 18:00:00,2697,2697
1709,21/08/2024 , 19:00:00,2697,2697
1710,21/08/2024 , 20:00:00,2697,2697
1711,21/08/2024 , 21:00:00,2705,2705
1712,21/08/2024 , 22:00:00,2727,2727
1713,21/08/2024 , 23:00:00,2729,2729
1714,21/08/2024 , 23:59:59,2728,2728
1715,22/08/2024 , 01:00:00,2725,2725
1716,22/08/2024 , 02:00:00,2732,2732
1717,22/08/2024 , 03:00:00,2736,2736
1718,22/08/2024 , 04:00:00,2735,2735
1719,22/08/2024 , 05:00:00,2732,2732
1720,22/08/2024 , 06:00:00,2729,2729
1721,22/08/2024 , 07:00:00,2725,2725
1722,22/08/2024 , 08:00:00,2721,2721
1723,22/08/2024 , 09:00:00,2718,2718
1724,22/08/2024 , 10:00:00,2716,2716
1725,22/08/2024 , 11:00:00,2712,2712
1726,22/08/2024 , 12:00:00,2708,2708
1727,22/08/2024 , 13:00:00,2705,2705
1728,22/08/2024 , 14:00:00,2703,2703
1729,22/08/2024 , 15:00:00,2699,2699
1730,22/08/2024 , 16:00:00,2697,2697
1731,22/08/2024 , 17:00:00,2698,2698
1732,22/08/2024 , 18:00:00,2697,2697
1733,22/08/2024 , 19:00:00,2698,2698
1734,22/08/2024 , 20:00:00,2697,2697
1735,22/08/2024 , 21:00:00,2700,2700
1736,22/08/2024 , 22:00:00,2700,2700
1737,22/08/2024 , 23:00:00,2701,2701
1738,22/08/2024 , 23:59:59,2701,2701
1739,23/08/2024 , 01:00:00,2701,2701
1740,23/08/2024 , 02:00:00,2700,2700
1741,23/08/2024 , 03:00:00,2700,2700
1742,23/08/2024 , 04:00:00,2700,2700
1743,23/08/2024 , 05:00:00,2700,2700
1744,23/08/2024 , 06:00:00,2700,2700
1745,23/08/2024 , 07:00:00,2701,2701
1746,23/08/2024 , 08:00:00,2701,2701
1747,23/08/2024 , 09:00:00,2701,2701
1748,23/08/2024 , 10:00:00,2700,2700
1749,23/08/2024 , 11:00:00,2697,2697
1750,23/08/2024 , 12:00:00,2692,2692
1751,23/08/2024 , 13:00:00,2684,2684
1752,23/08/2024 , 14:00:00,2678,2678
1753,23/08/2024 , 15:00:00,2675,2675
1754,23/08/2024 , 16:00:00,2674,2674
1755,23/08/2024 , 17:00:00,2676,2676
1756,23/08/2024 , 18:00:00,2676,2676
1757,23/08/2024 , 19:00:00,2677,2677
1758,23/08/2024 , 20:00:00,2677,2677
1759,23/08/2024 , 21:00:00,2677,2677
1760,23/08/2024 , 22:00:00,2678,2678
1761,23/08/2024 , 23:00:00,2679,2679
1762,23/08/2024 , 23:59:59,2679,2679
1763,24/08/2024 , 01:00:00,2680,2680
1764,24/08/2024 , 02:00:00,2681,2681
1765,24/08/2024 , 03:00:00,2681,2681
1766,24/08/2024 , 04:00:00,2681,2681
1767,24/08/2024 , 05:00:00,2681,2681
1768,24/08/2024 , 06:00:00,2682,2682
1769,24/08/2024 , 07:00:00,2684,2684
1770,24/08/2024 , 08:00:00,2683,2683
1771,24/08/2024 , 09:00:00,2683,2683
1772,24/08/2024 , 10:00:00,2683,2683
1773,24/08/2024 , 11:00:00,2680,2680
1774,24/08/2024 , 12:00:00,2675,2675
1775,24/08/2024 , 13:00:00,2669,2669
1776,24/08/2024 , 14:00:00,2665,2665
